box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,normalized1000_box_count,params_M,perturbation,pixel_box_count,round_index,sample,strength
2,0.21662139892578125,0.3302830084074173,0.19780777824653512,zijinshan,800.2866940005333,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,13,2024_omap_2024_000058,1.30
1,0.8961257934570312,0.9447344493334848,0.8952575479572722,zijinshan,599.7840290001477,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,14,2024_omap_2024_000010,1.30
1,0.9301223754882812,0.9637780888878342,0.9300885057076449,zijinshan,599.8242979994757,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,15,2024_omap_2024_000014,1.30
1,0.38231658935546875,0.5446897055928915,0.3742773672983584,zijinshan,634.6654549997766,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,16,2024_omap_2024_000018,1.30
1,0.8704643249511719,0.9305152272266864,0.8700593509281475,zijinshan,600.7007680000243,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,17,2024_omap_2024_000047,1.30
1,0.5543212890625,0.41428786283651675,0.26126297019936645,zijinshan,623.093570000492,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,18,2024_omap_2024_000001,1.30
1,0.8170127868652344,0.8879639945160304,0.7985029172950018,zijinshan,599.5083380003052,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,19,2024_omap_2024_000045,1.30
1,0.9507408142089844,0.9746595732572447,0.9505716812059086,zijinshan,599.2327089998071,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,20,2024_omap_2024_000026,1.30
1,0.8228721618652344,0.9020683895161103,0.8216070845419444,zijinshan,598.7907389999236,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,21,2024_omap_2024_000003,1.30
1,0.9533538818359375,0.9761041194403189,0.9533236122668661,zijinshan,596.5638200004832,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,22,2024_omap_2024_000015,1.30
2,0.16168212890625,0.24769612071916636,0.14135454680430418,zijinshan,829.4393429996489,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,23,2024_omap_2024_000000,1.30
1,0.42070770263671875,0.355496137849079,0.21617227300646746,zijinshan,607.876194999335,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,24,2024_omap_2024_000062,1.30
1,0.057590484619140625,0.10366484168362848,0.05466588605342609,zijinshan,632.8139059996829,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,25,2024_omap_2024_000035,1.30
1,0.8595123291015625,0.9155959938578598,0.8443310691143339,zijinshan,597.6767290003409,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,26,2024_omap_2024_000036,1.30
2,0.7205162048339844,0.2828195816243625,0.16469998061816649,zijinshan,862.597010999707,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,27,2024_omap_2024_000061,1.30
2,0.2738151550292969,0.40435551244543877,0.2534120323162601,zijinshan,815.9270289997949,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,28,2024_omap_2024_000053,1.30
1,0.928619384765625,0.9629273008967029,0.9285051103257236,zijinshan,600.1495890004662,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,29,2024_omap_2024_000038,1.30
1,0.9240913391113281,0.9604336215792749,0.9238790725786399,zijinshan,597.7037100001326,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,30,2024_omap_2024_000031,1.30
0,0.98089599609375,0.0,0.0,zijinshan,381.60125900049024,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,31,2024_omap_2024_000002,1.30
1,0.7814216613769531,0.8750340772534061,0.7778316298835244,zijinshan,599.1598789996715,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,32,2024_omap_2024_000051,1.30
2,0.7855262756347656,0.17264366124641306,0.0944772826104463,zijinshan,862.6676009998846,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,33,2024_omap_2024_000060,1.30
2,0.6404609680175781,0.3632420600336448,0.22192778245579275,zijinshan,862.2975010002847,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,34,2024_omap_2024_000056,1.30
1,0.5576324462890625,0.7094653505035827,0.5497452941541903,zijinshan,599.4417189995147,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,35,2024_omap_2024_000055,1.30
1,0.9479026794433594,0.9732472198225622,0.9478885653997169,zijinshan,599.7607990002507,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,36,2024_omap_2024_000030,1.30
1,0.18610382080078125,0.14263785191316997,0.07679592914074061,zijinshan,644.4911819999106,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,37,2024_omap_2024_000009,1.30
1,0.3359336853027344,0.41177524050239406,0.2592676118666281,zijinshan,608.4929950002333,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,38,2024_omap_2024_000057,1.30
1,0.9259986877441406,0.9612163499505183,0.925328724518076,zijinshan,599.0565279998918,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,39,2024_omap_2024_000044,1.30
1,0.8563423156738281,0.5682644135416786,0.396905978252166,zijinshan,642.3887430000832,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,40,2024_omap_2024_000064,1.30
1,0.5545768737792969,0.7079758007437845,0.5479586227187909,zijinshan,600.3060479997657,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,41,2024_omap_2024_000046,1.30
1,0.927215576171875,0.962115195221908,0.9269961278868669,zijinshan,595.6397199997809,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,42,2024_omap_2024_000013,1.30
0,0.9399909973144531,0.0,0.0,zijinshan,851.542684999913,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,43,2024_omap_2024_000065,1.30
1,0.4133033752441406,0.34885837789321716,0.21128313478530658,zijinshan,632.0557270000791,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,44,2024_omap_2024_000050,1.30
1,0.428741455078125,0.5944976983482264,0.42297881522467884,zijinshan,600.6117679999079,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,45,2024_omap_2024_000023,1.30
2,0.8760337829589844,0.03982863052149505,0.02031895330258358,zijinshan,851.4607260003686,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,46,2024_omap_2024_000063,1.30
1,0.9530181884765625,0.97580039847996,0.9527443645083933,zijinshan,599.5840390005469,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,47,2024_omap_2024_000028,1.30
1,0.9068489074707031,0.950773603733457,0.906166302255252,zijinshan,597.2363189994212,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,48,2024_omap_2024_000007,1.30
1,0.13367462158203125,0.22795387481472415,0.12863879307367945,zijinshan,622.9908889999933,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,49,2024_omap_2024_000043,1.30
1,0.96807861328125,0.9837804310745852,0.96807861328125,zijinshan,597.7491390003706,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,50,2024_omap_2024_000037,1.30
1,0.6428451538085938,0.7783632791231684,0.6371479064287596,zijinshan,598.8096590008354,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,51,2024_omap_2024_000034,1.30
1,0.8628196716308594,0.9262128073440428,0.862566450483641,zijinshan,598.2710189991849,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,52,2024_omap_2024_000041,1.30
1,0.5027809143066406,0.6616761104809467,0.4944065600732345,zijinshan,599.4519380001293,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,53,2024_omap_2024_000048,1.30
1,0.9650611877441406,0.9822199876147528,0.9650611877441406,zijinshan,597.2462399995493,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,54,2024_omap_2024_000042,1.30
1,0.9452743530273438,0.971802028461357,0.945150696034838,zijinshan,598.7666490000265,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,55,2024_omap_2024_000020,1.30
1,0.11489486694335938,0.16514045358213306,0.09000168645307542,zijinshan,596.8119700000898,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,56,2024_omap_2024_000006,1.30
1,0.7018013000488281,0.8229346223280277,0.6991409635679262,zijinshan,598.4421390003263,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,57,2024_omap_2024_000032,1.30
1,0.4160308837890625,0.579062567024313,0.40752150910097185,zijinshan,598.1019090004338,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,58,2024_omap_2024_000024,1.30
1,0.4952735900878906,0.6555396747294402,0.48758573414765444,zijinshan,599.4835989995408,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,59,2024_omap_2024_000022,1.30
1,0.9681816101074219,0.9838336108166149,0.9681816101074219,zijinshan,609.1023150002002,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,60,2024_omap_2024_000040,1.30
1,0.6999359130859375,0.8232534311214172,0.6996013014985565,zijinshan,598.7820489999649,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,61,2024_omap_2024_000004,1.30
1,0.8343887329101562,0.9093043758016871,0.8336921462117788,zijinshan,595.6948100001682,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,62,2024_omap_2024_000008,1.30
1,0.5566673278808594,0.6219294393207436,0.45130449562335345,zijinshan,599.0163890000986,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,63,2024_omap_2024_000052,1.30
0,0.0815582275390625,0.0,0.0,zijinshan,379.3885400000363,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,0,64,2024_omap_2024_000027,1.30
2,0.280914306640625,0.4187966725659351,0.26485946829213125,zijinshan,835.9173310000187,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,2,65,2024_omap_2024_000049,1.30
1,0.9009971618652344,0.9478615668650845,0.9008905454017765,zijinshan,593.8436910000746,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,66,2024_omap_2024_000039,1.30
1,0.9460792541503906,0.9722792587667948,0.9460539422412707,zijinshan,595.7106599998951,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,brightness,1,67,2024_omap_2024_000019,1.30
1,0.13859176635742188,0.20774873959309118,0.11591496358938219,zijinshan,594.7119299999031,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,1,2024_omap_2024_000005,0.75
1,0.8882522583007812,0.9405079589441148,0.8876970496227689,zijinshan,595.0303999998141,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,2,2024_omap_2024_000021,0.75
2,0.822540283203125,0.04468539510432069,0.022853301966056123,zijinshan,844.2982179994942,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,3,2024_omap_2024_000059,0.75
1,0.2608795166015625,0.3905510820332159,0.24266137164924678,zijinshan,596.6373090004709,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,4,2024_omap_2024_000066,0.75
1,0.9068107604980469,0.9506192554380674,0.9058859335511311,zijinshan,593.3249810004781,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,5,2024_omap_2024_000017,0.75
1,0.6302947998046875,0.7707844547037009,0.6270539431861036,zijinshan,596.7521490001673,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,6,2024_omap_2024_000033,0.75
1,0.6873512268066406,0.8119089091914693,0.6833726096194708,zijinshan,592.2578420004356,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,7,2024_omap_2024_000011,0.75
1,0.8664512634277344,0.9284158826813015,0.8663957104966894,zijinshan,596.178119999422,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,8,2024_omap_2024_000054,0.75
1,0.47531890869140625,0.6376984147889809,0.4681037016412208,zijinshan,593.6410510003043,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,9,2024_omap_2024_000012,0.75
1,0.9011955261230469,0.9480088562189245,0.9011566892203892,zijinshan,595.4497299999275,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,10,2024_omap_2024_000029,0.75
1,0.577484130859375,0.7261696383540511,0.5700677737149777,zijinshan,593.54009100025,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,11,2024_omap_2024_000025,0.75
1,0.9080924987792969,0.9516271841853238,0.9077182943224517,zijinshan,594.7857499995735,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,12,2024_omap_2024_000016,0.75
1,0.21662139892578125,0.3302830084074173,0.19780777824653512,zijinshan,596.1310299999241,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,13,2024_omap_2024_000058,0.75
1,0.8961257934570312,0.9447344493334848,0.8952575479572722,zijinshan,597.2921390002739,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,14,2024_omap_2024_000010,0.75
1,0.9301223754882812,0.9637780888878342,0.9300885057076449,zijinshan,596.8275300001551,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,15,2024_omap_2024_000014,0.75
1,0.37435150146484375,0.5352033644690306,0.36537724861378207,zijinshan,629.02923799993,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,16,2024_omap_2024_000018,0.75
1,0.8704643249511719,0.9305152272266864,0.8700593509281475,zijinshan,594.9747799995748,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,17,2024_omap_2024_000047,0.75
1,0.21743011474609375,0.3257542890948531,0.19456779072095734,zijinshan,595.8502599996791,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,18,2024_omap_2024_000001,0.75
1,0.8030357360839844,0.8848292614377773,0.7934473447344734,zijinshan,592.6106420001815,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,19,2024_omap_2024_000045,0.75
1,0.9507408142089844,0.9746595732572447,0.9505716812059086,zijinshan,595.6344999995054,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,20,2024_omap_2024_000026,0.75
1,0.8228721618652344,0.9020683895161103,0.8216070845419444,zijinshan,594.50452999954,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,21,2024_omap_2024_000003,0.75
1,0.9533538818359375,0.9761041194403189,0.9533236122668661,zijinshan,595.3124000006937,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,22,2024_omap_2024_000015,0.75
2,0.16168212890625,0.24769612071916636,0.14135454680430418,zijinshan,821.8550269994012,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,23,2024_omap_2024_000000,0.75
1,0.5859527587890625,0.3867519435906708,0.23973495089867336,zijinshan,595.1372010003979,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,24,2024_omap_2024_000062,0.75
1,0.07871246337890625,0.1410106844598728,0.075853413078333,zijinshan,615.4422529998556,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,25,2024_omap_2024_000035,0.75
1,0.8595123291015625,0.9155959938578598,0.8443310691143339,zijinshan,595.4255100004957,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,26,2024_omap_2024_000036,0.75
1,0.7294158935546875,0.09640764331210191,0.050645109481235615,zijinshan,616.8695919996026,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,27,2024_omap_2024_000061,0.75
2,0.2738151550292969,0.40435551244543877,0.2534120323162601,zijinshan,811.83707999935,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,28,2024_omap_2024_000053,0.75
1,0.928619384765625,0.9629273008967029,0.9285051103257236,zijinshan,593.2382809996852,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,29,2024_omap_2024_000038,0.75
1,0.9240913391113281,0.9604336215792749,0.9238790725786399,zijinshan,595.040240000344,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,30,2024_omap_2024_000031,0.75
0,0.98089599609375,0.0,0.0,zijinshan,378.77576000028057,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,0,31,2024_omap_2024_000002,0.75
1,0.7814216613769531,0.8750340772534061,0.7778316298835244,zijinshan,596.7019199997594,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,32,2024_omap_2024_000051,0.75
2,0.818634033203125,0.1937048468609029,0.10723875692423247,zijinshan,856.2955540000985,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,33,2024_omap_2024_000060,0.75
2,0.6346054077148438,0.35456787461423395,0.21548617481326168,zijinshan,823.9938350006923,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,34,2024_omap_2024_000056,0.75
1,0.5576324462890625,0.7094653505035827,0.5497452941541903,zijinshan,595.3982199998791,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,35,2024_omap_2024_000055,0.75
1,0.9479026794433594,0.9732472198225622,0.9478885653997169,zijinshan,595.9670900001584,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,36,2024_omap_2024_000030,0.75
1,0.18732452392578125,0.14534557183433092,0.07836800733713169,zijinshan,638.5945439997158,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,37,2024_omap_2024_000009,0.75
2,0.7100982666015625,0.4816663938451465,0.31723357231416094,zijinshan,844.7507179998865,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,38,2024_omap_2024_000057,0.75
1,0.9259986877441406,0.9612163499505183,0.925328724518076,zijinshan,593.9775400001963,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,39,2024_omap_2024_000044,0.75
1,0.8513069152832031,0.5693070947924378,0.39792403577331215,zijinshan,640.7174030000533,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,40,2024_omap_2024_000064,0.75
1,0.5545768737792969,0.7079758007437845,0.5479586227187909,zijinshan,594.2366499994023,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,41,2024_omap_2024_000046,0.75
1,0.927215576171875,0.962115195221908,0.9269961278868669,zijinshan,594.5967010002278,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,42,2024_omap_2024_000013,0.75
1,0.8979530334472656,0.0,0.0,zijinshan,639.826312999503,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,43,2024_omap_2024_000065,0.75
1,0.4797935485839844,0.6080370667379489,0.4368198694149277,zijinshan,618.5002410002198,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,44,2024_omap_2024_000050,0.75
1,0.428741455078125,0.5944976983482264,0.42297881522467884,zijinshan,593.5841410000648,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,45,2024_omap_2024_000023,0.75
2,0.8734703063964844,0.1402317322895876,0.07540279868428389,zijinshan,867.3548300002949,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,46,2024_omap_2024_000063,0.75
1,0.9530181884765625,0.97580039847996,0.9527443645083933,zijinshan,594.4854600002145,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,47,2024_omap_2024_000028,0.75
1,0.9068489074707031,0.950773603733457,0.906166302255252,zijinshan,598.6649079995914,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,48,2024_omap_2024_000007,0.75
2,0.9644241333007812,0.9818702809464934,0.9643862295457583,zijinshan,810.7568479999827,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,49,2024_omap_2024_000043,0.75
1,0.96807861328125,0.9837804310745852,0.96807861328125,zijinshan,595.8546499996373,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,50,2024_omap_2024_000037,0.75
1,0.6428451538085938,0.7783632791231684,0.6371479064287596,zijinshan,594.2451700002493,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,51,2024_omap_2024_000034,0.75
1,0.8628196716308594,0.9262128073440428,0.862566450483641,zijinshan,595.2725500001179,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,52,2024_omap_2024_000041,0.75
1,0.7030296325683594,0.745702031469982,0.5945174513388648,zijinshan,594.7552399993583,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,53,2024_omap_2024_000048,0.75
1,0.9650611877441406,0.9822199876147528,0.9650611877441406,zijinshan,596.1429890003274,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,54,2024_omap_2024_000042,0.75
1,0.9452743530273438,0.971802028461357,0.945150696034838,zijinshan,595.7509899999422,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,55,2024_omap_2024_000020,0.75
2,0.11797332763671875,0.165018742280997,0.0899293884266293,zijinshan,812.7058999998553,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,56,2024_omap_2024_000006,0.75
1,0.7018013000488281,0.8229346223280277,0.6991409635679262,zijinshan,593.2815810001557,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,57,2024_omap_2024_000032,0.75
1,0.4160308837890625,0.579062567024313,0.40752150910097185,zijinshan,594.7263299995029,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,58,2024_omap_2024_000024,0.75
1,0.4952735900878906,0.6555396747294402,0.48758573414765444,zijinshan,592.9892510002901,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,59,2024_omap_2024_000022,0.75
1,0.9681816101074219,0.9838336108166149,0.9681816101074219,zijinshan,607.4036050003997,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,60,2024_omap_2024_000040,0.75
1,0.6999359130859375,0.8232534311214172,0.6996013014985565,zijinshan,594.1547510001328,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,61,2024_omap_2024_000004,0.75
1,0.8343887329101562,0.9093043758016871,0.8336921462117788,zijinshan,595.7073700001274,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,62,2024_omap_2024_000008,0.75
1,0.5566673278808594,0.6219294393207436,0.45130449562335345,zijinshan,594.349090999458,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,63,2024_omap_2024_000052,0.75
1,0.8913955688476562,0.942459274829217,0.8911801242236025,zijinshan,595.8361700004389,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,64,2024_omap_2024_000027,0.75
1,0.280914306640625,0.4187966725659351,0.26485946829213125,zijinshan,594.524291000198,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,65,2024_omap_2024_000049,0.75
1,0.9009971618652344,0.9478615668650845,0.9008905454017765,zijinshan,594.9941709995983,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,66,2024_omap_2024_000039,0.75
1,0.9460792541503906,0.9722792587667948,0.9460539422412707,zijinshan,590.340341999763,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,67,2024_omap_2024_000019,0.75
1,0.13859176635742188,0.20774873959309118,0.11591496358938219,zijinshan,593.1687610000154,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,1,2024_omap_2024_000005,0.90
1,0.8882522583007812,0.9405079589441148,0.8876970496227689,zijinshan,591.1583010001777,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,2,2024_omap_2024_000021,0.90
2,0.8260307312011719,0.03491694000634853,0.017768684040491062,zijinshan,842.7932790000341,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,2,3,2024_omap_2024_000059,0.90
1,0.2608795166015625,0.3905510820332159,0.24266137164924678,zijinshan,591.8680020004103,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,4,2024_omap_2024_000066,0.90
1,0.9068107604980469,0.9506192554380674,0.9058859335511311,zijinshan,594.4955299992216,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,5,2024_omap_2024_000017,0.90
1,0.6302947998046875,0.7707844547037009,0.6270539431861036,zijinshan,592.9752609999923,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,6,2024_omap_2024_000033,0.90
1,0.6873512268066406,0.8119089091914693,0.6833726096194708,zijinshan,592.4303710007734,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,7,2024_omap_2024_000011,0.90
1,0.8664512634277344,0.9284158826813015,0.8663957104966894,zijinshan,590.6415810004546,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,8,2024_omap_2024_000054,0.90
1,0.47531890869140625,0.6376984147889809,0.4681037016412208,zijinshan,592.8803609995157,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,9,2024_omap_2024_000012,0.90
1,0.9011955261230469,0.9480088562189245,0.9011566892203892,zijinshan,590.8116619993962,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,10,2024_omap_2024_000029,0.90
1,0.577484130859375,0.7261696383540511,0.5700677737149777,zijinshan,594.1274200004045,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,11,2024_omap_2024_000025,0.90
1,0.9080924987792969,0.9516271841853238,0.9077182943224517,zijinshan,591.7374520004159,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,12,2024_omap_2024_000016,0.90
1,0.21662139892578125,0.3302830084074173,0.19780777824653512,zijinshan,594.2017710003711,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,13,2024_omap_2024_000058,0.90
1,0.8961257934570312,0.9447344493334848,0.8952575479572722,zijinshan,591.8876609994186,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,14,2024_omap_2024_000010,0.90
1,0.9301223754882812,0.9637780888878342,0.9300885057076449,zijinshan,593.3051109996086,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,15,2024_omap_2024_000014,0.90
1,0.37435150146484375,0.5352033644690306,0.36537724861378207,zijinshan,630.2975770004196,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,16,2024_omap_2024_000018,0.90
1,0.8704643249511719,0.9305152272266864,0.8700593509281475,zijinshan,596.673500000179,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,17,2024_omap_2024_000047,0.90
1,0.46657562255859375,0.3809587051990367,0.23529894291292294,zijinshan,615.172502999485,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,18,2024_omap_2024_000001,0.90
1,0.8167915344238281,0.8880919925902625,0.7987099532263743,zijinshan,592.3191509991739,Qwen/Qwen2.5-VL-3B-Instruct,0,3754.622976,contrast,1,19,2024_omap_2024_000045,0.90
