box_count,box_mask_accuracy,box_mask_f1,box_mask_iou,dataset,latency_ms,model,perturbation,round_index,sample,strength
42,0.7323036193847656,0.04488723748860125,0.022958899532189797,zijinshan,1842.9487209996296,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,65,2024_omap_2024_000049,1.10
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,254.72382500083768,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,66,2024_omap_2024_000039,1.10
1,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,253.93615499888256,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,67,2024_omap_2024_000019,1.10
41,0.8614349365234375,0.032392115077250934,0.016462688183688942,zijinshan,1285.3967800001556,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,1,2024_omap_2024_000005,1.25
1,0.9084396362304688,0.9519977280817891,0.9083928094347544,zijinshan,306.32702500042797,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,2,2024_omap_2024_000021,1.25
42,0.6068611145019531,0.16995674970401334,0.0928703459202535,zijinshan,2427.32799300029,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,3,2024_omap_2024_000059,1.25
42,0.7370071411132812,0.14675742574257425,0.07918953934099986,zijinshan,988.362670999777,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,4,2024_omap_2024_000066,1.25
2,0.9170303344726562,0.9566570747610659,0.9169152841497282,zijinshan,254.79805499890062,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,5,2024_omap_2024_000017,1.25
1,0.6423835754394531,0.7819436594164975,0.6419601732395335,zijinshan,254.38047399984498,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,6,2024_omap_2024_000033,1.25
6,0.6907577514648438,0.8169431359885829,0.6905358151750676,zijinshan,588.4512899992842,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,7,2024_omap_2024_000011,1.25
42,0.23437118530273438,0.26600790658382184,0.1534077967216987,zijinshan,2648.2621710001695,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,8,2024_omap_2024_000054,1.25
8,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,750.3926400004275,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,9,2024_omap_2024_000012,1.25
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,254.38824499906332,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,10,2024_omap_2024_000029,1.25
2,0.5748939514160156,0.7292468943533477,0.5738698501801051,zijinshan,254.7484449987678,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,11,2024_omap_2024_000025,1.25
2,0.9283065795898438,0.9627969768832125,0.9282627946744839,zijinshan,253.66386499990767,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,12,2024_omap_2024_000016,1.25
42,0.7142486572265625,0.34167648041059534,0.20603728788408746,zijinshan,1778.1528449995676,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,13,2024_omap_2024_000058,1.25
1,0.9087944030761719,0.9521644922041467,0.9086965321561274,zijinshan,253.72993500059238,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,14,2024_omap_2024_000010,1.25
2,0.9563941955566406,0.9777095711759074,0.9563912011780594,zijinshan,252.70398599968757,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,15,2024_omap_2024_000014,1.25
2,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,254.66242500078806,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,16,2024_omap_2024_000018,1.25
1,0.892181396484375,0.9429933723542866,0.8921357233630879,zijinshan,254.07128499864484,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,17,2024_omap_2024_000047,1.25
6,0.3785858154296875,0.36284058107061556,0.22162813033070053,zijinshan,372.88467999860586,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,18,2024_omap_2024_000001,1.25
40,0.7485809326171875,0.842808965717911,0.7283231037481914,zijinshan,1867.9544419992453,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,19,2024_omap_2024_000045,1.25
2,0.9722671508789062,0.9859295587648979,0.9722495782088573,zijinshan,254.46201500017196,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,20,2024_omap_2024_000026,1.25
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,254.34019500062277,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,21,2024_omap_2024_000003,1.25
2,0.9794578552246094,0.989620777718884,0.9794547986493962,zijinshan,253.60653499956243,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,22,2024_omap_2024_000015,1.25
42,0.6324806213378906,0.10949357143517363,0.05791758746797567,zijinshan,2057.553160999305,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,23,2024_omap_2024_000000,1.25
3,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,373.75167999925907,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,24,2024_omap_2024_000062,1.25
1,0.99310302734375,0.9965385867172094,0.9931010535393351,zijinshan,255.174863999855,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,25,2024_omap_2024_000035,1.25
32,0.18813323974609375,0.09743002544529263,0.05120969359778524,zijinshan,1637.264837998373,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,26,2024_omap_2024_000036,1.25
41,0.7205123901367188,0.23892132216982112,0.13566760257650473,zijinshan,1304.7756329997355,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,27,2024_omap_2024_000061,1.25
41,0.4424934387207031,0.14659184471915493,0.07909312598063,zijinshan,1896.0121820000495,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,28,2024_omap_2024_000053,1.25
2,0.9531440734863281,0.9760024069880804,0.9531295909762156,zijinshan,255.69979499960027,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,29,2024_omap_2024_000038,1.25
2,0.9463729858398438,0.9724370235593061,0.9463527256768876,zijinshan,254.968134999217,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,30,2024_omap_2024_000031,1.25
41,0.9510612487792969,0.03952983454368495,0.02016344611624532,zijinshan,1691.3876380003785,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,31,2024_omap_2024_000002,1.25
6,0.7801094055175781,0.8764735505577045,0.7801094055175781,zijinshan,347.2423899984278,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,32,2024_omap_2024_000051,1.25
6,0.178070068359375,0.3023081107685931,0.178070068359375,zijinshan,347.6052599999093,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,33,2024_omap_2024_000060,1.25
41,0.6979103088378906,0.17099188694059148,0.09348886192449461,zijinshan,2056.7861720010114,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,34,2024_omap_2024_000056,1.25
41,0.5541038513183594,0.7122696894731012,0.5531202330569224,zijinshan,1248.989982999774,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,35,2024_omap_2024_000055,1.25
2,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,254.79843500033894,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,36,2024_omap_2024_000030,1.25
3,0.17667388916015625,0.12641361277735952,0.0674714620256993,zijinshan,357.22926699963864,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,37,2024_omap_2024_000009,1.25
6,0.2668495178222656,0.42128052948385564,0.2668495178222656,zijinshan,294.74964899964107,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,38,2024_omap_2024_000057,1.25
2,0.9374542236328125,0.9676792367284985,0.9373823245227102,zijinshan,332.2147260005295,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,39,2024_omap_2024_000044,1.25
41,0.7468452453613281,0.07037695939036519,0.036471869328493646,zijinshan,2765.509146000113,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,40,2024_omap_2024_000064,1.25
41,0.5529060363769531,0.7098784837825729,0.5502415662858656,zijinshan,1262.1656579995033,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,41,2024_omap_2024_000046,1.25
2,0.9491996765136719,0.9739259149033651,0.9491769932106233,zijinshan,253.67805499990936,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,42,2024_omap_2024_000013,1.25
42,0.8744430541992188,0.42596532840350204,0.27062004166112663,zijinshan,1307.3998919990117,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,43,2024_omap_2024_000065,1.25
42,0.39395904541015625,0.09879400519610179,0.051963861604745254,zijinshan,1506.9571860003634,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,44,2024_omap_2024_000050,1.25
2,0.2877159118652344,0.44518596213901773,0.28632746508481316,zijinshan,280.94524500011175,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,45,2024_omap_2024_000023,1.25
1,0.11520004272460938,0.19894940787633267,0.11046297574669796,zijinshan,317.80999100010376,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,46,2024_omap_2024_000063,1.25
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,254.4484449990705,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,47,2024_omap_2024_000028,1.25
1,0.9219207763671875,0.9593210907067334,0.9218223624405112,zijinshan,253.81906500115292,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,48,2024_omap_2024_000007,1.25
1,0.9896812438964844,0.9948131288242389,0.9896797872624539,zijinshan,317.9784310013929,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,49,2024_omap_2024_000043,1.25
2,0.9951820373535156,0.997585201472205,0.9951820373535156,zijinshan,255.09438500012038,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,50,2024_omap_2024_000037,1.25
2,0.6433525085449219,0.7823390410560257,0.6424933273170844,zijinshan,254.40540499948838,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,51,2024_omap_2024_000034,1.25
42,0.8885231018066406,0.9409608931324082,0.888504387638306,zijinshan,2217.147641998963,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,52,2024_omap_2024_000041,1.25
1,0.5012779235839844,0.6672317290144244,0.5006359646609907,zijinshan,293.3231910010363,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,53,2024_omap_2024_000048,1.25
2,0.9921646118164062,0.9960668972146586,0.9921646118164062,zijinshan,254.29629499922157,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,54,2024_omap_2024_000042,1.25
2,0.9685401916503906,0.9840132592829519,0.9685296272552432,zijinshan,254.0778649999993,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,55,2024_omap_2024_000020,1.25
41,0.09423065185546875,0.16694617333155573,0.09107543428497056,zijinshan,1800.4078270005266,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,56,2024_omap_2024_000006,1.25
2,0.7136001586914062,0.8326340991470977,0.7132588835589233,zijinshan,254.66541400055576,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,57,2024_omap_2024_000032,1.25
2,0.4182472229003906,0.588695692042969,0.41712881390913503,zijinshan,317.8459610007849,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,58,2024_omap_2024_000024,1.25
2,0.4952201843261719,0.6613173622042205,0.4940060799571726,zijinshan,306.41453600037494,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,59,2024_omap_2024_000022,1.25
2,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,255.06788500024413,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,60,2024_omap_2024_000040,1.25
42,0.7251167297363281,0.8406299693242715,0.7250747794768488,zijinshan,1591.382654998597,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,61,2024_omap_2024_000004,1.25
2,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,368.74116199942364,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,62,2024_omap_2024_000008,1.25
3,0.44762420654296875,0.6169299795769357,0.4460583849458499,zijinshan,383.96407700020063,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,63,2024_omap_2024_000052,1.25
2,0.9152030944824219,0.9557089771561215,0.9151749428559436,zijinshan,305.42683599924203,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,64,2024_omap_2024_000027,1.25
41,0.7262306213378906,0.030660345502924215,0.01556884584785054,zijinshan,2564.3974319991685,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,65,2024_omap_2024_000049,1.25
1,0.92626953125,0.9617173325727505,0.9262577164615302,zijinshan,254.6070950011199,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,66,2024_omap_2024_000039,1.25
2,0.9723968505859375,0.9860041933262671,0.972394744472082,zijinshan,253.1159949994617,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,contrast,67,2024_omap_2024_000019,1.25
41,0.80645751953125,0.41497163414971633,0.2618070711479703,zijinshan,1710.8828399996128,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,1,2024_omap_2024_000005,kernel_3
1,0.9068183898925781,0.9510977824134597,0.9067554310275722,zijinshan,317.893360999733,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,2,2024_omap_2024_000021,kernel_3
41,0.6439208984375,0.18887730274591588,0.10428741411737612,zijinshan,2343.0107749991294,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,3,2024_omap_2024_000059,kernel_3
16,0.67523193359375,0.5623457805560125,0.3911551004062017,zijinshan,848.4072530009144,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,4,2024_omap_2024_000066,kernel_3
2,0.9158210754394531,0.9559357097072432,0.9155908487581714,zijinshan,255.4511439993803,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,5,2024_omap_2024_000017,kernel_3
2,0.6408233642578125,0.7804709722546048,0.6399773638004344,zijinshan,255.15678500050853,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,6,2024_omap_2024_000033,kernel_3
1,0.6918525695800781,0.8171696938833248,0.690859618372611,zijinshan,256.3146140000754,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,7,2024_omap_2024_000011,kernel_3
25,0.22809219360351562,0.2605940796661636,0.1498178640303518,zijinshan,1555.9898279989284,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,8,2024_omap_2024_000054,kernel_3
1,0.4788703918457031,0.6467617695655209,0.47793637145313844,zijinshan,255.26972499937983,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,9,2024_omap_2024_000012,kernel_3
1,0.9276275634765625,0.9624529474396678,0.9276234220555528,zijinshan,306.39725500077475,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,10,2024_omap_2024_000029,kernel_3
2,0.5756378173828125,0.7290485376356657,0.5736242171510045,zijinshan,307.32996500046283,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,11,2024_omap_2024_000025,kernel_3
2,0.9255409240722656,0.9612835785961801,0.9254533372034404,zijinshan,254.81428500097536,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,12,2024_omap_2024_000016,kernel_3
2,0.20264816284179688,0.33377425184627985,0.20031754533629198,zijinshan,307.77710500115063,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,13,2024_omap_2024_000058,kernel_3
1,0.9068450927734375,0.9510921158568093,0.9067451300871067,zijinshan,254.50262499907694,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,14,2024_omap_2024_000010,kernel_3
2,0.9544448852539062,0.9766898947902637,0.9544417570176175,zijinshan,254.7058050004125,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,15,2024_omap_2024_000014,kernel_3
2,0.930389404296875,0.9639117966973203,0.9303375847970407,zijinshan,254.54110499958915,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,16,2024_omap_2024_000018,kernel_3
1,0.8891029357910156,0.9412447123070611,0.8890106365920145,zijinshan,254.81577500067942,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,17,2024_omap_2024_000047,kernel_3
17,0.38292694091796875,0.36359773705455145,0.22219337218471719,zijinshan,705.8544060000713,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,18,2024_omap_2024_000001,kernel_3
42,0.2234344482421875,0.06688546231275554,0.03459984445245367,zijinshan,1819.2147400004615,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,19,2024_omap_2024_000045,kernel_3
2,0.9704627990722656,0.9849992735022037,0.9704419393874614,zijinshan,254.83747399994172,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,20,2024_omap_2024_000026,kernel_3
1,0.8376693725585938,0.9115746339679413,0.8375168958907666,zijinshan,254.59450499874947,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,21,2024_omap_2024_000003,kernel_3
2,0.9758148193359375,0.9877559848900356,0.9758081748527122,zijinshan,255.08056500075327,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,22,2024_omap_2024_000015,kernel_3
41,0.40906524658203125,0.16658596683775032,0.09086107328982582,zijinshan,1769.6257980005612,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,23,2024_omap_2024_000000,kernel_3
2,0.18836593627929688,0.3125369556015806,0.18521114085375429,zijinshan,308.7508440003148,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,24,2024_omap_2024_000062,kernel_3
5,0.09093475341796875,0.1635098705456179,0.0890338956486504,zijinshan,480.9486100002687,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,25,2024_omap_2024_000035,kernel_3
7,0.8277359008789062,0.9054678668620473,0.8272647640468349,zijinshan,648.9856980006152,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,26,2024_omap_2024_000036,kernel_3
12,0.7191658020019531,0.21432001792937108,0.12002151565861821,zijinshan,801.353980001295,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,27,2024_omap_2024_000061,kernel_3
1,0.2534942626953125,0.4010039791857974,0.2507848512228365,zijinshan,256.151925001177,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,28,2024_omap_2024_000053,kernel_3
2,0.949798583984375,0.9742376013562454,0.9497692668832135,zijinshan,254.9146949986607,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,29,2024_omap_2024_000038,kernel_3
2,0.9444236755371094,0.9714064778488031,0.9444026789291915,zijinshan,306.37378499886836,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,30,2024_omap_2024_000031,kernel_3
41,0.9267959594726562,0.057465618860510805,0.029582806573957017,zijinshan,2367.2413249987585,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,31,2024_omap_2024_000002,kernel_3
1,0.7802848815917969,0.876436553515842,0.7800507895289558,zijinshan,306.2968649992399,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,32,2024_omap_2024_000051,kernel_3
10,0.7687149047851562,0.3527276609373332,0.21412832145171742,zijinshan,731.7152169998735,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,33,2024_omap_2024_000060,kernel_3
41,0.6264686584472656,0.456069014170569,0.29539468950133124,zijinshan,2315.817574999528,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,34,2024_omap_2024_000056,kernel_3
1,0.5541038513183594,0.7122696894731012,0.5531202330569224,zijinshan,226.35127600005944,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,35,2024_omap_2024_000055,kernel_3
2,0.9745330810546875,0.987101859758807,0.9745322066873939,zijinshan,254.5659549996344,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,36,2024_omap_2024_000030,kernel_3
3,0.17850112915039062,0.1297789200176185,0.06939228811325403,zijinshan,372.2771709999506,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,37,2024_omap_2024_000009,kernel_3
41,0.7293891906738281,0.20392544130354276,0.11353951890034364,zijinshan,2081.97439200012,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,38,2024_omap_2024_000057,kernel_3
1,0.9377937316894531,0.9678222657213499,0.9376507878245642,zijinshan,254.69334499939578,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,39,2024_omap_2024_000044,kernel_3
20,0.6824417114257812,0.42109874826147425,0.2667036635747822,zijinshan,981.3019030007126,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,40,2024_omap_2024_000064,kernel_3
12,0.5563011169433594,0.7149016483853178,0.5563011169433594,zijinshan,777.4228490015958,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,41,2024_omap_2024_000046,kernel_3
2,0.946136474609375,0.9722982994451812,0.946089997632847,zijinshan,253.6208749988873,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,42,2024_omap_2024_000013,kernel_3
3,0.9358596801757812,0.5682074987159733,0.3968504501919145,zijinshan,446.83106299999054,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,43,2024_omap_2024_000065,kernel_3
42,0.4820671081542969,0.08368596167992819,0.043670275334042385,zijinshan,2243.407981999553,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,44,2024_omap_2024_000050,kernel_3
2,0.28598785400390625,0.44299420300205933,0.28451673324286614,zijinshan,254.24560499959625,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,45,2024_omap_2024_000023,kernel_3
41,0.6464958190917969,0.22407917542346628,0.12617633191890618,zijinshan,2465.3139389993157,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,46,2024_omap_2024_000063,kernel_3
2,0.9701728820800781,0.9848480444307504,0.9701483989936204,zijinshan,253.51381500149728,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,47,2024_omap_2024_000028,kernel_3
1,0.9213447570800781,0.9589793275227843,0.9211914353639054,zijinshan,253.63984599971445,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,48,2024_omap_2024_000007,kernel_3
1,0.9878921508789062,0.9939078460953785,0.9878894713948857,zijinshan,317.45548199978657,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,49,2024_omap_2024_000043,kernel_3
2,0.9912872314453125,0.9956245546011142,0.9912872314453125,zijinshan,255.13189400044212,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,50,2024_omap_2024_000037,kernel_3
2,0.643707275390625,0.7820374596862646,0.6420866272987503,zijinshan,256.3135140007944,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,51,2024_omap_2024_000034,kernel_3
1,0.8851661682128906,0.9390572015669444,0.8851157696285525,zijinshan,256.4065340011439,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,52,2024_omap_2024_000041,kernel_3
38,0.5011215209960938,0.6666938521686384,0.5000305843133057,zijinshan,1110.2606050008035,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,53,2024_omap_2024_000048,kernel_3
2,0.9882698059082031,0.9941003006448419,0.9882698059082031,zijinshan,254.2424650000612,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,54,2024_omap_2024_000042,kernel_3
2,0.9652786254882812,0.9823208583570946,0.9652559614922148,zijinshan,253.67123499927402,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,55,2024_omap_2024_000020,kernel_3
1,0.5056304931640625,0.19687166902159095,0.1091833929062414,zijinshan,305.31246600003215,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,56,2024_omap_2024_000006,kernel_3
2,0.7120323181152344,0.8313339961793259,0.7113529387023138,zijinshan,253.75787500161096,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,57,2024_omap_2024_000032,kernel_3
2,0.41809844970703125,0.5874544972657793,0.4158835918054758,zijinshan,316.9274219999352,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,58,2024_omap_2024_000024,kernel_3
2,0.4952201843261719,0.6613173622042205,0.4940060799571726,zijinshan,317.5278220005566,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,59,2024_omap_2024_000022,kernel_3
2,0.9952850341796875,0.9976369462309674,0.9952850341796875,zijinshan,253.9619950002816,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,60,2024_omap_2024_000040,kernel_3
37,0.3784027099609375,0.37391745368200224,0.22994985988176195,zijinshan,1742.356168999322,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,61,2024_omap_2024_000004,kernel_3
3,0.8543281555175781,0.9213908267683307,0.854239746550375,zijinshan,449.03033199989295,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,62,2024_omap_2024_000008,kernel_3
1,0.4481468200683594,0.6167743507826635,0.4458956867461573,zijinshan,253.60699600059888,/content/vegetation_foundation_models/12_LocatingAnything/weights/LocateAnything-3B,gaussian_blur,63,2024_omap_2024_000052,kernel_3
